state,series_id,year,month,avg_weekly_earnings,date
South Dakota,SMU46000000500000011,2023,11,1006.23,2023-11-01
South Dakota,SMU46000000500000011,2023,12,999.67,2023-12-01
South Dakota,SMU46000000500000011,2024,1,1003.6,2024-01-01
South Dakota,SMU46000000500000011,2024,2,1000.73,2024-02-01
South Dakota,SMU46000000500000011,2024,3,1011.27,2024-03-01
South Dakota,SMU46000000500000011,2024,4,1016.5,2024-04-01
South Dakota,SMU46000000500000011,2024,5,1015.36,2024-05-01
South Dakota,SMU46000000500000011,2024,6,1042.72,2024-06-01
South Dakota,SMU46000000500000011,2024,7,1018.4,2024-07-01
South Dakota,SMU46000000500000011,2024,8,1027.86,2024-08-01
South Dakota,SMU46000000500000011,2024,9,1048.14,2024-09-01
South Dakota,SMU46000000500000011,2024,10,1037.3,2024-10-01
South Dakota,SMU46000000500000011,2024,11,1039.07,2024-11-01
South Dakota,SMU46000000500000011,2024,12,1026.48,2024-12-01
South Dakota,SMU46000000500000011,2025,1,1011.53,2025-01-01
South Dakota,SMU46000000500000011,2025,2,1022.13,2025-02-01
South Dakota,SMU46000000500000011,2025,3,1023.36,2025-03-01
South Dakota,SMU46000000500000011,2025,4,1008.73,2025-04-01
South Dakota,SMU46000000500000011,2025,5,1019.59,2025-05-01
South Dakota,SMU46000000500000011,2025,6,1042.61,2025-06-01
South Dakota,SMU46000000500000011,2025,7,1031.4,2025-07-01
South Dakota,SMU46000000500000011,2025,8,1031.73,2025-08-01
South Dakota,SMU46000000500000011,2025,9,1035.54,2025-09-01
South Dakota,SMU46000000500000011,2025,10,1046.95,2025-10-01
South Dakota,SMU46000000500000011,2025,11,1060.08,2025-11-01
South Dakota,SMU46000000500000011,2025,12,1036.1,2025-12-01
Tennessee,SMU47000000500000011,2022,1,986.66,2022-01-01
Tennessee,SMU47000000500000011,2022,2,985.41,2022-02-01
Tennessee,SMU47000000500000011,2022,3,981.58,2022-03-01
Tennessee,SMU47000000500000011,2022,4,985.58,2022-04-01
Tennessee,SMU47000000500000011,2022,5,1010.94,2022-05-01
Tennessee,SMU47000000500000011,2022,6,990.39,2022-06-01
Tennessee,SMU47000000500000011,2022,7,996.51,2022-07-01
Tennessee,SMU47000000500000011,2022,8,998.27,2022-08-01
Tennessee,SMU47000000500000011,2022,9,1003.2,2022-09-01
Tennessee,SMU47000000500000011,2022,10,1027.73,2022-10-01
Tennessee,SMU47000000500000011,2022,11,1004.5,2022-11-01
Tennessee,SMU47000000500000011,2022,12,1010.88,2022-12-01
Tennessee,SMU47000000500000011,2023,1,1022.56,2023-01-01
Tennessee,SMU47000000500000011,2023,2,1028.08,2023-02-01
Tennessee,SMU47000000500000011,2023,3,1025.73,2023-03-01
Tennessee,SMU47000000500000011,2023,4,1048.78,2023-04-01
Tennessee,SMU47000000500000011,2023,5,1027.11,2023-05-01
Tennessee,SMU47000000500000011,2023,6,1031.01,2023-06-01
Tennessee,SMU47000000500000011,2023,7,1051.73,2023-07-01
Tennessee,SMU47000000500000011,2023,8,1048.44,2023-08-01
Tennessee,SMU47000000500000011,2023,9,1043.16,2023-09-01
Tennessee,SMU47000000500000011,2023,10,1052.45,2023-10-01
Tennessee,SMU47000000500000011,2023,11,1043.86,2023-11-01
Tennessee,SMU47000000500000011,2023,12,1043.16,2023-12-01
Tennessee,SMU47000000500000011,2024,1,1032.55,2024-01-01
Tennessee,SMU47000000500000011,2024,2,1035.92,2024-02-01
Tennessee,SMU47000000500000011,2024,3,1034.41,2024-03-01
Tennessee,SMU47000000500000011,2024,4,1027.87,2024-04-01
Tennessee,SMU47000000500000011,2024,5,1024.65,2024-05-01
Tennessee,SMU47000000500000011,2024,6,1049.3,2024-06-01
Tennessee,SMU47000000500000011,2024,7,1031.43,2024-07-01
Tennessee,SMU47000000500000011,2024,8,1043.78,2024-08-01
Tennessee,SMU47000000500000011,2024,9,1060.26,2024-09-01
Tennessee,SMU47000000500000011,2024,10,1043.63,2024-10-01
Tennessee,SMU47000000500000011,2024,11,1038.95,2024-11-01
Tennessee,SMU47000000500000011,2024,12,1071.08,2024-12-01
Tennessee,SMU47000000500000011,2025,1,1026.05,2025-01-01
Tennessee,SMU47000000500000011,2025,2,1078.83,2025-02-01
Tennessee,SMU47000000500000011,2025,3,1074.22,2025-03-01
Tennessee,SMU47000000500000011,2025,4,1059.84,2025-04-01
Tennessee,SMU47000000500000011,2025,5,1056.05,2025-05-01
Tennessee,SMU47000000500000011,2025,6,1075.97,2025-06-01
Tennessee,SMU47000000500000011,2025,7,1068.81,2025-07-01
Tennessee,SMU47000000500000011,2025,8,1077.44,2025-08-01
Tennessee,SMU47000000500000011,2025,9,1082.64,2025-09-01
Tennessee,SMU47000000500000011,2025,10,1089.23,2025-10-01
Tennessee,SMU47000000500000011,2025,11,1102.14,2025-11-01
Tennessee,SMU47000000500000011,2025,12,1086.35,2025-12-01
Texas,SMU48000000500000011,2022,1,1083.96,2022-01-01
Texas,SMU48000000500000011,2022,2,1051.09,2022-02-01
Texas,SMU48000000500000011,2022,3,1051.45,2022-03-01
Texas,SMU48000000500000011,2022,4,1057.32,2022-04-01
Texas,SMU48000000500000011,2022,5,1089.73,2022-05-01
Texas,SMU48000000500000011,2022,6,1065.24,2022-06-01
Texas,SMU48000000500000011,2022,7,1069.82,2022-07-01
Texas,SMU48000000500000011,2022,8,1074.36,2022-08-01
Texas,SMU48000000500000011,2022,9,1075.92,2022-09-01
Texas,SMU48000000500000011,2022,10,1115.44,2022-10-01
Texas,SMU48000000500000011,2022,11,1083.66,2022-11-01
Texas,SMU48000000500000011,2022,12,1083.82,2022-12-01
Texas,SMU48000000500000011,2023,1,1132.1,2023-01-01
Texas,SMU48000000500000011,2023,2,1110.36,2023-02-01
Texas,SMU48000000500000011,2023,3,1115.17,2023-03-01
Texas,SMU48000000500000011,2023,4,1128.49,2023-04-01
Texas,SMU48000000500000011,2023,5,1097.75,2023-05-01
Texas,SMU48000000500000011,2023,6,1111.59,2023-06-01
Texas,SMU48000000500000011,2023,7,1145.45,2023-07-01
Texas,SMU48000000500000011,2023,8,1134.8,2023-08-01
Texas,SMU48000000500000011,2023,9,1140.26,2023-09-01
Texas,SMU48000000500000011,2023,10,1155.6,2023-10-01
Texas,SMU48000000500000011,2023,11,1130.32,2023-11-01
Texas,SMU48000000500000011,2023,12,1150.61,2023-12-01
Texas,SMU48000000500000011,2024,1,1147.51,2024-01-01
Texas,SMU48000000500000011,2024,2,1155.1,2024-02-01
Texas,SMU48000000500000011,2024,3,1160.92,2024-03-01
Texas,SMU48000000500000011,2024,4,1159.43,2024-04-01
Texas,SMU48000000500000011,2024,5,1157.3,2024-05-01
Texas,SMU48000000500000011,2024,6,1195.74,2024-06-01
Texas,SMU48000000500000011,2024,7,1166.08,2024-07-01
Texas,SMU48000000500000011,2024,8,1190.71,2024-08-01
Texas,SMU48000000500000011,2024,9,1209.08,2024-09-01
Texas,SMU48000000500000011,2024,10,1198.34,2024-10-01
Texas,SMU48000000500000011,2024,11,1201.57,2024-11-01
Texas,SMU48000000500000011,2024,12,1246.48,2024-12-01
Texas,SMU48000000500000011,2025,1,1206.66,2025-01-01
Texas,SMU48000000500000011,2025,2,1256.34,2025-02-01
Texas,SMU48000000500000011,2025,3,1259.25,2025-03-01
Texas,SMU48000000500000011,2025,4,1238.4,2025-04-01
Texas,SMU48000000500000011,2025,5,1226.52,2025-05-01
Texas,SMU48000000500000011,2025,6,1262.17,2025-06-01
Texas,SMU48000000500000011,2025,7,1228.68,2025-07-01
Texas,SMU48000000500000011,2025,8,1249.98,2025-08-01
Texas,SMU48000000500000011,2025,9,1254.48,2025-09-01
Texas,SMU48000000500000011,2025,10,1256.28,2025-10-01
Texas,SMU48000000500000011,2025,11,1285.76,2025-11-01
Texas,SMU48000000500000011,2025,12,1271.97,2025-12-01
Utah,SMU49000000500000011,2022,1,1049.49,2022-01-01
Utah,SMU49000000500000011,2022,2,1029.55,2022-02-01
Utah,SMU49000000500000011,2022,3,1031.8,2022-03-01
Utah,SMU49000000500000011,2022,4,1055.94,2022-04-01
Utah,SMU49000000500000011,2022,5,1078.48,2022-05-01
Utah,SMU49000000500000011,2022,6,1046.98,2022-06-01
Utah,SMU49000000500000011,2022,7,1062.12,2022-07-01
Utah,SMU49000000500000011,2022,8,1055.77,2022-08-01
Utah,SMU49000000500000011,2022,9,1052.25,2022-09-01
Utah,SMU49000000500000011,2022,10,1095.48,2022-10-01
Utah,SMU49000000500000011,2022,11,1067.6,2022-11-01
Utah,SMU49000000500000011,2022,12,1057.19,2022-12-01
Utah,SMU49000000500000011,2023,1,1093.96,2023-01-01
Utah,SMU49000000500000011,2023,2,1070.26,2023-02-01
Utah,SMU49000000500000011,2023,3,1057.87,2023-03-01
Utah,SMU49000000500000011,2023,4,1107.79,2023-04-01
Utah,SMU49000000500000011,2023,5,1087.41,2023-05-01
Utah,SMU49000000500000011,2023,6,1082.7,2023-06-01
Utah,SMU49000000500000011,2023,7,1117.2,2023-07-01
Utah,SMU49000000500000011,2023,8,1105.56,2023-08-01
Utah,SMU49000000500000011,2023,9,1102.89,2023-09-01
Utah,SMU49000000500000011,2023,10,1128.96,2023-10-01
Utah,SMU49000000500000011,2023,11,1101.24,2023-11-01
Utah,SMU49000000500000011,2023,12,1107.81,2023-12-01
Utah,SMU49000000500000011,2024,1,1100.63,2024-01-01
Utah,SMU49000000500000011,2024,2,1107.74,2024-02-01
Utah,SMU49000000500000011,2024,3,1105.17,2024-03-01
Utah,SMU49000000500000011,2024,4,1113.48,2024-04-01
Utah,SMU49000000500000011,2024,5,1118.88,2024-05-01
Utah,SMU49000000500000011,2024,6,1154.97,2024-06-01
Utah,SMU49000000500000011,2024,7,1124.82,2024-07-01
Utah,SMU49000000500000011,2024,8,1132.26,2024-08-01
Utah,SMU49000000500000011,2024,9,1159.34,2024-09-01
Utah,SMU49000000500000011,2024,10,1130.13,2024-10-01
Utah,SMU49000000500000011,2024,11,1124.71,2024-11-01
Utah,SMU49000000500000011,2024,12,1154.41,2024-12-01
Utah,SMU49000000500000011,2025,1,1125.53,2025-01-01
Utah,SMU49000000500000011,2025,2,1180.17,2025-02-01
Utah,SMU49000000500000011,2025,3,1187.39,2025-03-01
Utah,SMU49000000500000011,2025,4,1169.0,2025-04-01
Utah,SMU49000000500000011,2025,5,1168.38,2025-05-01
Utah,SMU49000000500000011,2025,6,1198.54,2025-06-01
Utah,SMU49000000500000011,2025,7,1183.88,2025-07-01
Utah,SMU49000000500000011,2025,8,1195.21,2025-08-01
Utah,SMU49000000500000011,2025,9,1183.45,2025-09-01
Utah,SMU49000000500000011,2025,10,1189.44,2025-10-01
Utah,SMU49000000500000011,2025,11,1222.14,2025-11-01
Utah,SMU49000000500000011,2025,12,1186.24,2025-12-01
Vermont,SMU50000000500000011,2022,1,1002.67,2022-01-01
Vermont,SMU50000000500000011,2022,2,988.64,2022-02-01
Vermont,SMU50000000500000011,2022,3,982.74,2022-03-01
Vermont,SMU50000000500000011,2022,4,988.68,2022-04-01
Vermont,SMU50000000500000011,2022,5,994.67,2022-05-01
Vermont,SMU50000000500000011,2022,6,997.0,2022-06-01
Vermont,SMU50000000500000011,2022,7,998.64,2022-07-01
Vermont,SMU50000000500000011,2022,8,1008.67,2022-08-01
Vermont,SMU50000000500000011,2022,9,1015.05,2022-09-01
Vermont,SMU50000000500000011,2022,10,1027.82,2022-10-01
Vermont,SMU50000000500000011,2022,11,1038.17,2022-11-01
Vermont,SMU50000000500000011,2022,12,1027.62,2022-12-01
Vermont,SMU50000000500000011,2023,1,1033.3,2023-01-01
Vermont,SMU50000000500000011,2023,2,1046.46,2023-02-01
Vermont,SMU50000000500000011,2023,3,1050.58,2023-03-01
Vermont,SMU50000000500000011,2023,4,1077.48,2023-04-01
Vermont,SMU50000000500000011,2023,5,1064.06,2023-05-01
Vermont,SMU50000000500000011,2023,6,1067.38,2023-06-01
Vermont,SMU50000000500000011,2023,7,1082.16,2023-07-01
Vermont,SMU50000000500000011,2023,8,1073.02,2023-08-01
Vermont,SMU50000000500000011,2023,9,1077.07,2023-09-01
Vermont,SMU50000000500000011,2023,10,1099.9,2023-10-01
Vermont,SMU50000000500000011,2023,11,1092.3,2023-11-01
Vermont,SMU50000000500000011,2023,12,1101.87,2023-12-01
Vermont,SMU50000000500000011,2024,1,1099.52,2024-01-01
Vermont,SMU50000000500000011,2024,2,1098.9,2024-02-01
Vermont,SMU50000000500000011,2024,3,1110.54,2024-03-01
Vermont,SMU50000000500000011,2024,4,1107.81,2024-04-01
Vermont,SMU50000000500000011,2024,5,1115.89,2024-05-01
Vermont,SMU50000000500000011,2024,6,1134.0,2024-06-01
Vermont,SMU50000000500000011,2024,7,1132.32,2024-07-01
Vermont,SMU50000000500000011,2024,8,1144.46,2024-08-01
Vermont,SMU50000000500000011,2024,9,1168.27,2024-09-01
Vermont,SMU50000000500000011,2024,10,1168.58,2024-10-01
Vermont,SMU50000000500000011,2024,11,1176.79,2024-11-01
Vermont,SMU50000000500000011,2024,12,1183.45,2024-12-01
Vermont,SMU50000000500000011,2025,1,1184.47,2025-01-01
Vermont,SMU50000000500000011,2025,2,1183.68,2025-02-01
Vermont,SMU50000000500000011,2025,3,1188.07,2025-03-01
Vermont,SMU50000000500000011,2025,4,1181.5,2025-04-01
Vermont,SMU50000000500000011,2025,5,1186.26,2025-05-01
Vermont,SMU50000000500000011,2025,6,1183.54,2025-06-01
Vermont,SMU50000000500000011,2025,7,1183.79,2025-07-01
Vermont,SMU50000000500000011,2025,8,1179.16,2025-08-01
Vermont,SMU50000000500000011,2025,9,1190.44,2025-09-01
Vermont,SMU50000000500000011,2025,10,1192.26,2025-10-01
Vermont,SMU50000000500000011,2025,11,1201.41,2025-11-01
Vermont,SMU50000000500000011,2025,12,1187.23,2025-12-01
Virginia,SMU51000000500000011,2022,1,1117.83,2022-01-01
Virginia,SMU51000000500000011,2022,2,1109.08,2022-02-01
Virginia,SMU51000000500000011,2022,3,1105.82,2022-03-01
Virginia,SMU51000000500000011,2022,4,1106.37,2022-04-01
Virginia,SMU51000000500000011,2022,5,1133.33,2022-05-01
Virginia,SMU51000000500000011,2022,6,1103.48,2022-06-01
Virginia,SMU51000000500000011,2022,7,1117.31,2022-07-01
Virginia,SMU51000000500000011,2022,8,1107.23,2022-08-01
Virginia,SMU51000000500000011,2022,9,1114.75,2022-09-01
Virginia,SMU51000000500000011,2022,10,1148.22,2022-10-01
Virginia,SMU51000000500000011,2022,11,1113.16,2022-11-01
Virginia,SMU51000000500000011,2022,12,1115.54,2022-12-01
Virginia,SMU51000000500000011,2023,1,1148.02,2023-01-01
Virginia,SMU51000000500000011,2023,2,1145.02,2023-02-01
Virginia,SMU51000000500000011,2023,3,1125.86,2023-03-01
Virginia,SMU51000000500000011,2023,4,1137.85,2023-04-01
Virginia,SMU51000000500000011,2023,5,1101.49,2023-05-01
Virginia,SMU51000000500000011,2023,6,1091.92,2023-06-01
Virginia,SMU51000000500000011,2023,7,1126.76,2023-07-01
Virginia,SMU51000000500000011,2023,8,1113.16,2023-08-01
Virginia,SMU51000000500000011,2023,9,1125.06,2023-09-01
Virginia,SMU51000000500000011,2023,10,1164.03,2023-10-01
Virginia,SMU51000000500000011,2023,11,1122.77,2023-11-01
Virginia,SMU51000000500000011,2023,12,1139.34,2023-12-01
Virginia,SMU51000000500000011,2024,1,1128.8,2024-01-01
Virginia,SMU51000000500000011,2024,2,1138.72,2024-02-01
Virginia,SMU51000000500000011,2024,3,1125.58,2024-03-01
Virginia,SMU51000000500000011,2024,4,1129.62,2024-04-01
Virginia,SMU51000000500000011,2024,5,1127.27,2024-05-01
Virginia,SMU51000000500000011,2024,6,1155.91,2024-06-01
Virginia,SMU51000000500000011,2024,7,1126.89,2024-07-01
Virginia,SMU51000000500000011,2024,8,1138.26,2024-08-01
Virginia,SMU51000000500000011,2024,9,1181.94,2024-09-01
Virginia,SMU51000000500000011,2024,10,1160.42,2024-10-01
Virginia,SMU51000000500000011,2024,11,1165.09,2024-11-01
Virginia,SMU51000000500000011,2024,12,1212.51,2024-12-01
Virginia,SMU51000000500000011,2025,1,1181.77,2025-01-01
Virginia,SMU51000000500000011,2025,2,1213.76,2025-02-01
Virginia,SMU51000000500000011,2025,3,1242.35,2025-03-01
Virginia,SMU51000000500000011,2025,4,1219.92,2025-04-01
Virginia,SMU51000000500000011,2025,5,1224.0,2025-05-01
Virginia,SMU51000000500000011,2025,6,1263.25,2025-06-01
Virginia,SMU51000000500000011,2025,7,1233.06,2025-07-01
Virginia,SMU51000000500000011,2025,8,1241.34,2025-08-01
Virginia,SMU51000000500000011,2025,9,1262.58,2025-09-01
Virginia,SMU51000000500000011,2025,10,1268.82,2025-10-01
Virginia,SMU51000000500000011,2025,11,1307.55,2025-11-01
Virginia,SMU51000000500000011,2025,12,1271.25,2025-12-01
Washington,SMU53000000500000011,2022,1,1312.85,2022-01-01
Washington,SMU53000000500000011,2022,2,1294.91,2022-02-01
Washington,SMU53000000500000011,2022,3,1285.64,2022-03-01
Washington,SMU53000000500000011,2022,4,1280.64,2022-04-01
Washington,SMU53000000500000011,2022,5,1322.22,2022-05-01
Washington,SMU53000000500000011,2022,6,1296.46,2022-06-01
Washington,SMU53000000500000011,2022,7,1300.96,2022-07-01
Washington,SMU53000000500000011,2022,8,1306.17,2022-08-01
Washington,SMU53000000500000011,2022,9,1320.97,2022-09-01
Washington,SMU53000000500000011,2022,10,1369.95,2022-10-01
Washington,SMU53000000500000011,2022,11,1334.22,2022-11-01
Washington,SMU53000000500000011,2022,12,1332.05,2022-12-01
Washington,SMU53000000500000011,2023,1,1373.05,2023-01-01
Washington,SMU53000000500000011,2023,2,1348.26,2023-02-01
Washington,SMU53000000500000011,2023,3,1341.6,2023-03-01
Washington,SMU53000000500000011,2023,4,1391.6,2023-04-01
Washington,SMU53000000500000011,2023,5,1348.68,2023-05-01
Washington,SMU53000000500000011,2023,6,1363.62,2023-06-01
Washington,SMU53000000500000011,2023,7,1399.84,2023-07-01
Washington,SMU53000000500000011,2023,8,1360.48,2023-08-01
Washington,SMU53000000500000011,2023,9,1367.66,2023-09-01
Washington,SMU53000000500000011,2023,10,1400.84,2023-10-01
Washington,SMU53000000500000011,2023,11,1365.78,2023-11-01
Washington,SMU53000000500000011,2023,12,1387.84,2023-12-01
Washington,SMU53000000500000011,2024,1,1375.41,2024-01-01
Washington,SMU53000000500000011,2024,2,1390.6,2024-02-01
Washington,SMU53000000500000011,2024,3,1388.86,2024-03-01
Washington,SMU53000000500000011,2024,4,1392.64,2024-04-01
Washington,SMU53000000500000011,2024,5,1383.12,2024-05-01
Washington,SMU53000000500000011,2024,6,1430.98,2024-06-01
Washington,SMU53000000500000011,2024,7,1384.82,2024-07-01
Washington,SMU53000000500000011,2024,8,1390.6,2024-08-01
Washington,SMU53000000500000011,2024,9,1440.67,2024-09-01
Washington,SMU53000000500000011,2024,10,1409.39,2024-10-01
Washington,SMU53000000500000011,2024,11,1419.92,2024-11-01
Washington,SMU53000000500000011,2024,12,1463.36,2024-12-01
Washington,SMU53000000500000011,2025,1,1421.29,2025-01-01
Washington,SMU53000000500000011,2025,2,1466.85,2025-02-01
Washington,SMU53000000500000011,2025,3,1472.06,2025-03-01
Washington,SMU53000000500000011,2025,4,1436.24,2025-04-01
Washington,SMU53000000500000011,2025,5,1441.02,2025-05-01
Washington,SMU53000000500000011,2025,6,1489.29,2025-06-01
Washington,SMU53000000500000011,2025,7,1448.24,2025-07-01
Washington,SMU53000000500000011,2025,8,1469.46,2025-08-01
Washington,SMU53000000500000011,2025,9,1488.98,2025-09-01
Washington,SMU53000000500000011,2025,10,1494.72,2025-10-01
Washington,SMU53000000500000011,2025,11,1552.49,2025-11-01
Washington,SMU53000000500000011,2025,12,1501.79,2025-12-01
West Virginia,SMU54000000500000011,2022,1,941.26,2022-01-01
West Virginia,SMU54000000500000011,2022,2,937.96,2022-02-01
West Virginia,SMU54000000500000011,2022,3,925.71,2022-03-01
West Virginia,SMU54000000500000011,2022,4,937.7,2022-04-01
West Virginia,SMU54000000500000011,2022,5,949.77,2022-05-01
West Virginia,SMU54000000500000011,2022,6,957.85,2022-06-01
West Virginia,SMU54000000500000011,2022,7,952.64,2022-07-01
West Virginia,SMU54000000500000011,2022,8,960.16,2022-08-01
West Virginia,SMU54000000500000011,2022,9,967.67,2022-09-01
West Virginia,SMU54000000500000011,2022,10,988.78,2022-10-01
West Virginia,SMU54000000500000011,2022,11,976.27,2022-11-01
West Virginia,SMU54000000500000011,2022,12,993.45,2022-12-01
West Virginia,SMU54000000500000011,2023,1,1007.28,2023-01-01
West Virginia,SMU54000000500000011,2023,2,991.39,2023-02-01
West Virginia,SMU54000000500000011,2023,3,997.16,2023-03-01
West Virginia,SMU54000000500000011,2023,4,987.97,2023-04-01
West Virginia,SMU54000000500000011,2023,5,972.52,2023-05-01
West Virginia,SMU54000000500000011,2023,6,969.41,2023-06-01
West Virginia,SMU54000000500000011,2023,7,983.78,2023-07-01
West Virginia,SMU54000000500000011,2023,8,983.0,2023-08-01
West Virginia,SMU54000000500000011,2023,9,996.09,2023-09-01
West Virginia,SMU54000000500000011,2023,10,994.96,2023-10-01
West Virginia,SMU54000000500000011,2023,11,987.34,2023-11-01
West Virginia,SMU54000000500000011,2023,12,992.99,2023-12-01
West Virginia,SMU54000000500000011,2024,1,985.06,2024-01-01
West Virginia,SMU54000000500000011,2024,2,991.93,2024-02-01
West Virginia,SMU54000000500000011,2024,3,996.51,2024-03-01
West Virginia,SMU54000000500000011,2024,4,995.44,2024-04-01
West Virginia,SMU54000000500000011,2024,5,997.22,2024-05-01
West Virginia,SMU54000000500000011,2024,6,999.7,2024-06-01
West Virginia,SMU54000000500000011,2024,7,1012.4,2024-07-01
West Virginia,SMU54000000500000011,2024,8,1015.52,2024-08-01
West Virginia,SMU54000000500000011,2024,9,1023.87,2024-09-01
West Virginia,SMU54000000500000011,2024,10,1016.64,2024-10-01
West Virginia,SMU54000000500000011,2024,11,1012.68,2024-11-01
West Virginia,SMU54000000500000011,2024,12,1022.92,2024-12-01
West Virginia,SMU54000000500000011,2025,1,1010.9,2025-01-01
West Virginia,SMU54000000500000011,2025,2,1020.17,2025-02-01
West Virginia,SMU54000000500000011,2025,3,1047.0,2025-03-01
West Virginia,SMU54000000500000011,2025,4,1044.21,2025-04-01
West Virginia,SMU54000000500000011,2025,5,1047.9,2025-05-01
West Virginia,SMU54000000500000011,2025,6,1065.0,2025-06-01
West Virginia,SMU54000000500000011,2025,7,1051.4,2025-07-01
West Virginia,SMU54000000500000011,2025,8,1056.18,2025-08-01
West Virginia,SMU54000000500000011,2025,9,1044.93,2025-09-01
West Virginia,SMU54000000500000011,2025,10,1063.39,2025-10-01
West Virginia,SMU54000000500000011,2025,11,1085.59,2025-11-01
West Virginia,SMU54000000500000011,2025,12,1061.2,2025-12-01
Wisconsin,SMU55000000500000011,2022,1,982.41,2022-01-01
Wisconsin,SMU55000000500000011,2022,2,987.37,2022-02-01
Wisconsin,SMU55000000500000011,2022,3,986.04,2022-03-01
Wisconsin,SMU55000000500000011,2022,4,995.67,2022-04-01
Wisconsin,SMU55000000500000011,2022,5,1015.39,2022-05-01
Wisconsin,SMU55000000500000011,2022,6,984.63,2022-06-01
Wisconsin,SMU55000000500000011,2022,7,995.65,2022-07-01
Wisconsin,SMU55000000500000011,2022,8,996.32,2022-08-01
Wisconsin,SMU55000000500000011,2022,9,1010.32,2022-09-01
Wisconsin,SMU55000000500000011,2022,10,1024.1,2022-10-01
Wisconsin,SMU55000000500000011,2022,11,1015.59,2022-11-01
Wisconsin,SMU55000000500000011,2022,12,1007.49,2022-12-01
Wisconsin,SMU55000000500000011,2023,1,1019.48,2023-01-01
Wisconsin,SMU55000000500000011,2023,2,996.26,2023-02-01
Wisconsin,SMU55000000500000011,2023,3,1002.91,2023-03-01
Wisconsin,SMU55000000500000011,2023,4,1028.61,2023-04-01
Wisconsin,SMU55000000500000011,2023,5,1016.32,2023-05-01
Wisconsin,SMU55000000500000011,2023,6,1026.88,2023-06-01
Wisconsin,SMU55000000500000011,2023,7,1041.15,2023-07-01
Wisconsin,SMU55000000500000011,2023,8,1038.35,2023-08-01
Wisconsin,SMU55000000500000011,2023,9,1045.81,2023-09-01
Wisconsin,SMU55000000500000011,2023,10,1064.58,2023-10-01
Wisconsin,SMU55000000500000011,2023,11,1049.1,2023-11-01
Wisconsin,SMU55000000500000011,2023,12,1065.31,2023-12-01
Wisconsin,SMU55000000500000011,2024,1,1049.9,2024-01-01
Wisconsin,SMU55000000500000011,2024,2,1086.11,2024-02-01
Wisconsin,SMU55000000500000011,2024,3,1076.45,2024-03-01
Wisconsin,SMU55000000500000011,2024,4,1076.24,2024-04-01
Wisconsin,SMU55000000500000011,2024,5,1093.3,2024-05-01
Wisconsin,SMU55000000500000011,2024,6,1102.23,2024-06-01
Wisconsin,SMU55000000500000011,2024,7,1086.29,2024-07-01
Wisconsin,SMU55000000500000011,2024,8,1094.54,2024-08-01
Wisconsin,SMU55000000500000011,2024,9,1113.53,2024-09-01
Wisconsin,SMU55000000500000011,2024,10,1102.53,2024-10-01
Wisconsin,SMU55000000500000011,2024,11,1103.8,2024-11-01
Wisconsin,SMU55000000500000011,2024,12,1125.63,2024-12-01
Wisconsin,SMU55000000500000011,2025,1,1108.25,2025-01-01
Wisconsin,SMU55000000500000011,2025,2,1124.88,2025-02-01
Wisconsin,SMU55000000500000011,2025,3,1121.43,2025-03-01
Wisconsin,SMU55000000500000011,2025,4,1122.26,2025-04-01
Wisconsin,SMU55000000500000011,2025,5,1117.17,2025-05-01
Wisconsin,SMU55000000500000011,2025,6,1124.54,2025-06-01
Wisconsin,SMU55000000500000011,2025,7,1124.48,2025-07-01
Wisconsin,SMU55000000500000011,2025,8,1134.86,2025-08-01
Wisconsin,SMU55000000500000011,2025,9,1140.63,2025-09-01
Wisconsin,SMU55000000500000011,2025,10,1136.52,2025-10-01
Wisconsin,SMU55000000500000011,2025,11,1158.02,2025-11-01
Wisconsin,SMU55000000500000011,2025,12,1131.09,2025-12-01
Wyoming,SMU56000000500000011,2022,1,992.94,2022-01-01
Wyoming,SMU56000000500000011,2022,2,967.44,2022-02-01
Wyoming,SMU56000000500000011,2022,3,970.14,2022-03-01
Wyoming,SMU56000000500000011,2022,4,997.5,2022-04-01
Wyoming,SMU56000000500000011,2022,5,1040.04,2022-05-01
Wyoming,SMU56000000500000011,2022,6,1015.98,2022-06-01
Wyoming,SMU56000000500000011,2022,7,999.95,2022-07-01
Wyoming,SMU56000000500000011,2022,8,1002.05,2022-08-01
Wyoming,SMU56000000500000011,2022,9,1010.45,2022-09-01
Wyoming,SMU56000000500000011,2022,10,1034.62,2022-10-01
Wyoming,SMU56000000500000011,2022,11,994.93,2022-11-01
Wyoming,SMU56000000500000011,2022,12,995.56,2022-12-01
Wyoming,SMU56000000500000011,2023,1,1021.73,2023-01-01
Wyoming,SMU56000000500000011,2023,2,992.99,2023-02-01
Wyoming,SMU56000000500000011,2023,3,988.04,2023-03-01
Wyoming,SMU56000000500000011,2023,4,1027.3,2023-04-01
Wyoming,SMU56000000500000011,2023,5,1010.33,2023-05-01
Wyoming,SMU56000000500000011,2023,6,1014.63,2023-06-01
Wyoming,SMU56000000500000011,2023,7,1028.5,2023-07-01
Wyoming,SMU56000000500000011,2023,8,1023.62,2023-08-01
Wyoming,SMU56000000500000011,2023,9,1038.0,2023-09-01
Wyoming,SMU56000000500000011,2023,10,1059.91,2023-10-01
Wyoming,SMU56000000500000011,2023,11,1057.72,2023-11-01
Wyoming,SMU56000000500000011,2023,12,1064.33,2023-12-01
Wyoming,SMU56000000500000011,2024,1,1038.24,2024-01-01
